"TYPE_NAME","MIX","INGR_CODE","INGR_KOR_NAME","INGR_ENG_NAME","MIX_INGR","ITEM_SEQ","ITEM_NAME","FORM_NAME","ETC_OTC_NAME","CLASS_CODE","CLASS_NAME","MAIN_INGR","MIXTURE_MIX","MIXTURE_INGR_CODE","MIXTURE_INGR_KOR_NAME","MIXTURE_INGR_ENG_NAME","MIXTURE_CLASS_CODE","MIXTURE_MAIN_INGR","NOTIFICATION_DATE","PROHBT_CONTENT","REMARK","ITEM_PERMIT_DATE"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200701824","푸라칸정150밀리그람(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070209"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706633","디플루졸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070611"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706780","아주플루코나졸캡슐150밀리그램","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706782","푸라칸캡슐150밀리그램(플루코나졸)(수출용)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706785","플루디칸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706788","플루카졸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706790","신코나졸캡슐150mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706791","티나졸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200706873","디코나졸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070615"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200708379","아크나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070720"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200708744","디스플루캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070727"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200709246","후루날정150밀리그램(플루코나졸)(수출용)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20070808"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200711527","유코졸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20071023"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","200711532","코러스플루코나졸캡슐50밀리그램(플루코나졸)(수출용)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20071023"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201005136","곰푸루나졸캡슐50밀리그램(플루코나졸)(수출용)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20100824"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201206667","휴니즈플루코나졸캡슐","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20120831"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201206833","이노코나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20120918"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201207106","디나칸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20121009"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201208081","플루코졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20121109"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201208479","프루코나캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20121120"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201208625","메가플나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20121122"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201208742","루코졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20121127"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201300128","후루존캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130108"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201300891","푸루코졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130111"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201300893","푸로날캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130111"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201303447","디코나졸캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130204"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201304803","대우플루코나졸캡슐","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130213"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201305781","대화플루코나졸캡슐","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130221"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201305783","디푸란캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130221"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201305813","클리코졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130221"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201305832","후루졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130222"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201306321","플루칸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130320"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201306383","플루코졸정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130322"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201306384","플루나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130322"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201307243","칸디놀캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130508"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201307790","후루가캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130621"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201308605","파메졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130731"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201308613","플루카졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130731"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201308809","유유플루코나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130813"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201308824","후로졸캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130813"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201309449","플루캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20130927"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201309976","플로칸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20131031"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201310137","푸로칸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20131115"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201310405","푸나졸엠캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20131129"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201310660","플라크캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20131212"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201400021","이연플루코캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140103"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201400706","플루스타캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140217"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201400853","플루졸캡슐(플루코나졸)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140225"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201402636","디무로칸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140612"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201402732","칸디노캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140619"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201402899","푸르나캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140630"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201402982","디무로칸정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140707"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403070","유코졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140710"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403310","부광플루코나졸캡슐","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140722"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403574","디푸칸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140731"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403604","플루란캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140804"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403816","휴나졸캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140819"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403826","일양바이오플루코나졸정150밀리그램","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140819"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403933","플루코팜정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140822"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201403935","플루날정150mg(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20140822"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201404664","리드코졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20141010"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201405996","플린칸캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20141222"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201500734","카나졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150213"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201500741","카나졸정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150213"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201500754","플렉스캡슐150mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150216"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201502416","조아플루코나졸캡슐50mg","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150423"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201502552","후루칸정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150428"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201503327","웅코나졸정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150529"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201503520","오스코나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150529"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201505830","칸나졸캡슐50mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20150820"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201507205","플루코스졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20151015"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201507874","알피플루코나졸캡슐","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20151125"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201601131","플니졸캡슐150mg(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160229"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201602739","트리푸칸포르테캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160518"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201602934","프루나칸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160525"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201603475","뉴플코졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160615"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201603868","리코나졸정(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160624"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201603922","루코에스캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20160624"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201701556","플루스칸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20170331"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201705156","티나졸정150mg(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20170630"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201707333","푸록스캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20170929"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201708600","푸루진캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20171228"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201801366","디로칸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180328"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201801767","플나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180425"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201801866","메코나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180501"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201803059","프르나졸캡슐50밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180724"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201803764","플루스칸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180918"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201803775","셀프나졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180920"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201803870","신신플루코나졸캡슐50밀리그램","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20180928"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201804646","플루라졸캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20181122"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201805360","필루코정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20181228"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201901100","제이플루캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20190222"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201902018","휴텍스플루코나졸정150mg","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20190403"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201902198","플루윈캡슐(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20190410"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201902399","푸루코날정150밀리그램(플루코나졸)","나정","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20190418"
"병용금기","단일","D000517","플루코나졸","Fluconazole","","201902571","프루나칸캡슐150밀리그램(플루코나졸)","경질캡슐제, 산제","전문의약품","06290","기타의 화학요법제","[M084154]플루코나졸","단일","D000592","트리아졸람","Triazolam","01120","[M088380]트리아졸람","20090303","20090303","","20190424"
