"TYPE_NAME","MIX_TYPE","INGR_CODE","INGR_ENG_NAME","INGR_NAME","MIX_INGR","FORM_NAME","ITEM_SEQ","ITEM_NAME","ITEM_PERMIT_DATE","ENTP_NAME","CHART","CLASS_CODE","CLASS_NAME","ETC_OTC_NAME","MAIN_INGR","NOTIFICATION_DATE","PROHBT_CONTENT","REMARK","INGR_ENG_NAME_FULL","STD_CD"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","201804577","펜프리연질캡슐(이부프로펜)","20181119","(주)필인터내셔널","무색-연한 녹색의 투명한 액상의 내용물을 함유한 연청녹색의 타원형 연질캅셀제","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8800771000108,8800771000115"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","액상시럽제","201904193","파인큐이부펜시럽(이부프로펜)","20190617","대원바이오텍주식회사","알루미늄 호일 파우치에 든 레몬향이 나는 흰색 또는 연한 노란색의 현탁성 시럽제","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8800576000600,8800576000617,8800576000624,8800576000631,8800576000648"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","201904810","이부펜주(이부프로펜)","20190718","(주)휴메딕스","무색투명한 유리바이알에 들어있는 무색 또는 옅은 황색의 투명한 주사액","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806831012906,8806831012913,8806831012920,8806831012937,8806831013002,8806831013019,8806831013026,8806831013033"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","201906059","팜페인이부연질캡슐(이부프로펜)","20190826","이연제약(주)","무색의 투명한 액이 든 무색의 투명한 타원형 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8800551014110,8806586040100,8806586040117"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","201907485","큐센400이부프로펜연질캡슐","20191028","삼성제약(주)","무색 내지 연한 오렌지색의 내용물을 함유한 오렌지색의 투명한 달걀형 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806423081501,8806423081518,8806423088500,8806423088517,8806543054805,8806543054812"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","202000773","미가펜후레쉬연질캡슐(이부프로펜)","20200210","(주)팜젠사이언스","무색 내지 연한 청록색의 액이 든 연한 청록색의 투명한 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806701045003,8806701045010"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","액상시럽제","202003414","타타날시럽(이부프로펜)(수출용)","20200512","안국약품(주)","오렌지향이 나는 백색~미황색의 시럽제","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)",""
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","202003662","이브원큐에스연질캡슐(이부프로펜)","20200520","동아제약(주)","투명한 무색 내지 연한 파란색의 액이 든 연한 파란색의 장방형 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806265015207,8806265015214"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","202004710","에스빌이부연질캡슐200밀리그램(이부프로펜)","20200629","(주)킵스바이오파마","무색 투명한 액이 든 연한 청록색의 투명한 타원형 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806932023603,8806932023610,8806932023627"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","202005496","루피엔연질캡슐(이부프로펜)","20200729","(주)바스칸바이오제약","무색 내지 연한 청록색의 액이 든 연한 청록색의 투명한 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806562051601,8806562051618"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","","202006761","이부스타플라스타(이부프로펜)","20201006","신신제약(주)","이 약은 연한 노란색의 점착성물질을 연한 노란 분홍의 린트포에 도포하여 점착제면에 박리지를 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806438033502,8806438033519,8806438033526"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","연질캡슐제, 액상","202100817","알로판연질캡슐400밀리그램(이부프로펜)","20210127","(주)넥스팜코리아","무색 내지 연한 청록색의 액이 든 연한 청록색의 투명한 연질캡슐","01140","해열.진통.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)",""
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","지지체가있는첩부제","202104481","이프로탑플라스타(이부프로펜)","20210609","대화제약(주)","무색 또는 엷은 노란색의 점착성물질을 린트포에 도포하여 점착면에 피복체를 덮은 첩부제","02640","진통.진양.수렴.소염제","일반의약품","[M051259]이부프로펜/[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806456056705,8806456056712,8806456056729,8806456058204,8806456058211"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","지지체가있는첩부제","202201233","트라스트이부플라스타(이부프로펜)","20220329","에스케이케미칼(주)","이 약은 연한 노란색의 점착성물질을 연한 노란 분홍의 린트포에 도포하여 점착제면에 박리지를 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806447049303,8806447049310,8806447049327"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202201485","이브포프리믹스주(이부프로펜)","20220407","주식회사제뉴원사이언스","무색 또는 밝은 노란색의 액이 무색투명한 플라스틱 용기에 충전된 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806717066207,8806717066214,8806717066221"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202201730","프리브로펜주(이부프로펜)","20220428","제이더블유생명과학(주)","투명한 무색 내지 미황색의 액을 폴리프로필렌, 다층필름플라스틱 용기에 충전한 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806789012805,8806789012812,8806789012829"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202201731","이부피펜프리믹스주(이부프로펜)","20220428","제이더블유신약(주)","투명한 무색 내지 미황색의 액을 폴리프로필렌, 다층필름플라스틱 용기에 충전한 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806441034404,8806441034411,8806441034503,8806441034510"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202201732","아모부로펜프리믹스주(이부프로펜)","20220428","(주)휴온스","투명한 무색 내지 미황색의 액을 폴리프로필렌, 다층필름플라스틱 용기에 충전한 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806706089002,8806706089019,8806706089606,8806706089613"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202202311","알리펜프리믹스주(이부프로펜)","20220602","대우제약(주)","무색 또는 밝은 노란색의 액이 무색투명한 플라스틱 용기에 충전된 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806496061806,8806496061813"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202202347","이부케이주(이부프로펜)","20220607","광동제약(주)","무색 또는 밝은 노란색의 액이 무색투명한 플라스틱 용기에 충전된 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806418071401,8806418071418"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202202348","삼성이부프로펜프리믹스주","20220607","삼성제약(주)","무색 또는 밝은 노란색의 액이 무색투명한 플라스틱 용기에 충전된 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806423086704,8806423086711"
"노인주의","단일","D000363","Ibuprofen","이부프로펜","","용액주사제","202202363","원부펜프리믹스주(이부프로펜)","20220607","하나제약(주)","무색 또는 밝은 노란색의 액이 무색투명한 플라스틱 용기에 충전된 주사제","01140","해열.진통.소염제","전문의약품","[M051259]이부프로펜","2021-07-15","","","Ibuprofen(이부프로펜)","8806578077008,8806578077015"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","카타플라스마제","200809417","록펜텍카타플라스마(록소프로펜나트륨수화물)","20080910","(주)티디에스팜","제1형: 흰색 또는 반투명한 흰색의 점착성의 고체를 지지체 위에 도포한 특유한 향기를 가진 카타플라스마제제2형: 검정색의 점착성의 고체를 지지체 위에 도포하고 부직점착테이프를 고정시킨 후 피복체를 덮은 카타플라스마제제3형: 흰색 또는 반투명한 흰색의 점착성의 고체를 지지체 위에 도포하고 부직점착테이프를 고정 시킨 후 피복체를 덮은 카타플라스마제","02640","진통.진양.수렴.소염제","일반의약품","[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806798011905,8806798011912,8806798013305,8806798013312,8806798013329,8806798013336"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","지지체가있는첩부제","200811495","록소나첩부제(록소프로펜나트륨수화물)","20081209","대화제약(주)","(내수용) 7cm×10cm : 엷은 노란색의 점착성물질을 살구색 린트포에 도포하여 고체면에 피복체를 덮은 첩부제10cm×14cm : 엷은 노란색의 점착성물질을 살구색 린트포에 도포하여 고체면에  피복체를 덮은 첩부제 (수출용) 7cm×10cm : 엷은 노란색의 점착성물질을 살구색 린트포에 도포하여 고체면에 피복체를 덮은 첩부제","02640","진통.진양.수렴.소염제","일반의약품","[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806456024506,8806456024513,8806456024520,8806456024537,8806456024544,8806456024551"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","카타플라스마제","200906275","록센씬젤카타플라스마(록소프로펜나트륨수화물)","20090813","아이큐어(주)","이 약은 연한 노란색 또는 무색의 약액을 고체피복물상에 도포하고 부직포를 덮은 카타플라스마제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806744002308,8806744002315,8806744014400,8806744014417,8806744014424"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","카타플라스마제","201003453","레녹스카타플라스마(록소프로펜나트륨수화물)","20100511","일동제약(주)","분홍색 및 연한 분홍색의 점착성 고체를 부직포 위에 도포하고 뒷면에 밀착포를 부착한 특유한 향기를 가진 카타플라스마제","02640","진통.진양.수렴.소염제","일반의약품","[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806429038707,8806429038806,8806429038813"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","서방성필름코팅정","201101493","록스펜씨알정(록소프로펜나트륨)","20110318","신풍제약(주)","연한 노란색의 원형 장용성 유핵정","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물/[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806485065105,8806485065112,8806485065129,8806485065136,8806485065143,8806485065150"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201205038","리록스정(록소프로펜나트륨수화물)","20120523","(주)한국파마","흰색 내지 미백색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806530050605,8806530050612,8806530050629"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201205832","록스핀정(록소프로펜나트륨수화물)","20120622","한국유나이티드제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806443084001,8806443084018,8806443084025,8806443084032,8806443084049"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201206201","로펜탁정60밀리그램(록소프로펜나트륨수화물)","20120720","환인제약(주)","백색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806572023704,8806572023711,8806572023728"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201206489","아주록손정(록소프로펜나트륨수화물)","20120817","아주약품(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806540041808,8806540041815,8806540041822"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201206759","록소리스정(록소프로펜나트륨수화물)","20120912","(주)동구바이오제약","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806573058408,8806573058415,8806573058422"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201206760","록프로펜정(록소프로펜나트륨수화물)","20120912","제이더블유신약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806441022203,8806441022210,8806441022227,8806441022234"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201206859","피엠지록소프로펜정(록소프로펜나트륨수화물)","20120919","(주)한국피엠지제약","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806971003109,8806971003116,8806971003123"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201208997","광동록소프로펜나트륨수화물정","20121130","광동제약(주)","담홍색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806418054107,8806418054114,8806418054121,8806418054138"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201300016","무쏘펜정(록소프로펜나트륨수화물)","20130102","미래바이오제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806575024203,8806575024210,8806575024227,8806575024234,8806575024241"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201302680","이록펜정(록소프로펜나트륨)","20130130","이연제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M085577]록소프로펜나트륨","2021-07-15","","","Loxoprofen(록소프로펜)","8806586027101,8806586027118,8806586027125"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201305793","경보록소프로펜나트륨수화물정","20130221","(주)경보제약","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806650017106,8806650017113,8806650017120"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201306407","록스로펜정(록소프로펜나트륨수화물)","20130322","(주)일화","흰색 내지 미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806409024409,8806409024416,8806409024423"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201306984","삼성록소프로펜나트륨정(록소프로펜나트륨수화물)","20130418","삼성제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806423064009,8806423064016,8806423064023,8806423064030"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201307082","알로펜정(록소프로펜나트륨수화물)","20130426","에스피씨(주)","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806697001007,8806697001014,8806697001021"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201308352","케록시드정(록소프로펜나트륨수화물)","20130723","(주)휴온스생명과학","흰색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8800527006507,8800527006514,8800527006521,8806891031107,8806891031114,8806891031121"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201308925","록소쿨정(록소프로펜나트륨수화물)","20130821","(주)화이트생명과학","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806252000605,8806252000612,8806252000629,8806252000636,8806252000643"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201309067","로소프린정(록소프로펜나트륨수화물)","20130829","한화제약(주)","흰색~미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806516016106,8806516016113,8806516016120"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201309230","알피록소펜정(록소프로펜나트륨수화물)","20130906","(주)알피바이오","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806616041404,8806616041411,8806616041428"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201309970","락소펜엠정(록소프로펜나트륨수화물)","20131030","(주)마더스제약","흰색∼미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806228016104,8806228016111,8806228016128,8806228016135"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201310991","류스펜정(록소프로펜나트륨수화물)","20131231","(주)유영제약","흰색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806482036900,8806482036917,8806482036924,8806482036931"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201401405","비씨록소프로펜나트륨수화물정","20140327","(주)비씨월드제약","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806531028108,8806531028115,8806531028122"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201402272","록페린정(록소프로펜나트륨수화물)","20140516","동국제약(주)","흰색∼미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806534029300,8806534029317,8806534029324"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201402349","명문록소프로펜정(록소프로펜나트륨수화물)","20140522","명문제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806498065703,8806498065710,8806498065727,8806498065734"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201402867","대웅바이오록소프로펜정(록소프로펜나트륨수화물)","20140627","대웅바이오(주)","흰색∼미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806940006803,8806940006810,8806940006827"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201403088","로펜정60밀리그램(록소프로펜나트륨수화물)","20140710","진양제약(주)","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806503031907,8806503031914,8806503031921,8806503031938"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201403983","휴록스정(록소프로펜나트륨수화물)","20140826","(주)휴비스트제약","흰색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806288001706,8806288001713,8806288001720,8806288001737"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201404615","시원나정(록소프로펜나트륨수화물)","20141008","영일제약(주)","흰색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806494046409,8806494046416,8806494046423,8806494046430"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201405365","록소아펜정(록소프로펜나트륨수화물)","20141118","조아제약(주)","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806446029900,8806446029917,8806446029924"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201502576","록소프린정(록소프로펜나트륨수화물)","20150429","(주)넥스팜코리아","흰색∼미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806625031700,8806625031717,8806625031724,8806625031731"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201502705","록스코정(록소프로펜나트륨수화물)","20150430","(주)오스코리아제약","흰색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806297005405,8806297005412,8806297005429"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201502716","휴니즈록소프로펜나트륨수화물정","20150430","(주)휴온스메디텍","담홍색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806704007800,8806704007817,8806704007824,8806704007831"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201502721","록소폰정(록소프로펜나트륨수화물)","20150501","성원애드콕제약(주)","흰색의 원형정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806649011306,8806649011313,8806649011320,8806649011337"
"노인주의","단일","D000525","Loxoprofen","록소프로펜","","나정","201502959","화록소정(록소프로펜나트륨수화물)","20150515","화일약품(주)","흰색∼미황색의 원형 정제","01140","해열.진통.소염제","전문의약품","[M222839]록소프로펜나트륨수화물","2021-07-15","","","Loxoprofen(록소프로펜)","8806845011803,8806845011810,8806845011827"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","지지체가있는첩부제","200210297","케프로펜경고제(케토프로펜)","20020208","(주)오현파마코푸레이션","백색의 부직포에 백색의 점착성 물질이 도포되고 박리지를 부착한 경고제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806606003108,8806606003115,8806654000807,8806654000814"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","지지체가있는첩부제","200302415","플라톱플라스타(케토프로펜)","20031002","(주)경보제약","무색투명한 점착성 물질을 린트포에 도포하여 고체면에 박리지를 덮은 첩부제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806650007008,8806650007015,8806650007022"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","카타플라스마제","200302791","탑스에프카타플라스마(케토프로펜)","20030328","대화제약(주)","。9cm×13cm : 연한 분홍색 또는 분홍색의 점착성 고체를 부직포 위에 도포하고 뒷면에 밀착포를 부착한 특유한 향기를 가진 카타플라스마제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806456018703,8806456018710,8806456039203,8806456039210"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","피부용겔제","200303260","케토에스겔(케토프로펜)","20030704","주식회사제뉴원사이언스","전질균등한 무색의 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806717000508,8806717000515"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","피부용겔제","200402711","케펜겔(케토프로펜)","20040414","(주)한국파비스제약","알콜냄새가 나는 맑은 유백색의 겔","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806218005705,8806218005712,8806836012307,8806836012314"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","카타플라스마제","200402789","케토플러스카타플라스마(케토프로펜)","20040614","광동제약(주)","제1형 - 무색 또는 담황색의 점착성의 고체를 부직포 위에 도포한 특유한 향기를 가진 카타플라스마와 별도로 밀착포가 첨부된 카타플라스마제제2형 - 검정색의 점착성의 고체를 부직포 위에 도포하고 부직점착테이프를 고정시킨 후 박리지를 덮은 카타플라스마제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜/[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806418029105,8806418029112,8806418054800,8806418054817"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","카타플라스마제","200403011","파프케이플러스카타플라스마(케토프로펜)","20040219","(주)티디에스팜","제1형: 이 약은 무색 또는 담황색의 점착성의 고체를 부직포 위에 도포한 특유한 향기를 가진 카타플라스마제이다제2형: 이 약은 무색 또는 담황색의 점착성의 고체를 부직포 위에 도포하고 부직점착테이프를 고정시킨 후 박리지를 덮은 카타플라스마제이다","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜/[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806798006307,8806798006314,8806798006321,8806798006338,8806798012803,8806798012810"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","카타플라스마제","200502519","케로펜플라스타(케토프로펜)","20050901","(주)티디에스팜","이 약은 투명 내지 반투명의 점착성 물질을 지지체에 도포하고 고체면에 고체피복물을 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜/[M051464]케토프로펜/[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806798006406,8806798006413,8806798006420,8806798006437,8806798006444,8806798006451,8806798019802,8806798019819,8806798019826"
"노인주의","단일","D000672","Ketoprofen","케토프로펜","","카타플라스마제","200503336","케토엑스투카타플라스마(케토프로펜)","20050103","대화제약(주)","연한 분홍색 또는 분홍색의 점착성 고체를 부직포 위에 도포하고 뒷면에 밀착포를 부착한 특유한 향기를 가진 카타플라스마제","02640","진통.진양.수렴.소염제","일반의약품","[M051464]케토프로펜","2021-07-15","","","Ketoprofen(케토프로펜)","8806456017508,8806456017515,8806456017522,8806456017539"
